species_group,entity_slug,page_type,file_path,clean_url_http_status,html_url_http_status,html_to_clean_redirect_status,canonical_href,canonical_ok,og_image,og_image_ok,hero_img_src,hero_img_ok,top_picks_table_rows,has_buyer_guidance,has_best_for_section,has_disclaimer,has_related_links,faq_schema_count,faq_schema_ok,links_to_parent_count,links_to_companion_count,terminology_ok,PASS_FAIL,fail_reasons
dogs,central-asian-shepherd,best-food,commercial/dogs/central-asian-shepherd/best-food.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/central-asian-shepherd/best-food,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,central-asian-shepherd,best-habitat-size,commercial/dogs/central-asian-shepherd/best-habitat-size.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/central-asian-shepherd/best-habitat-size,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,central-asian-shepherd,best-insurance,commercial/dogs/central-asian-shepherd/best-insurance.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/central-asian-shepherd/best-insurance,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,central-asian-shepherd,cost-to-own,commercial/dogs/central-asian-shepherd/cost-to-own.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/central-asian-shepherd/cost-to-own,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,central-asian-shepherd,first-time-owners,commercial/dogs/central-asian-shepherd/first-time-owners.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/central-asian-shepherd/first-time-owners,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,central-asian-shepherd,health-costs,commercial/dogs/central-asian-shepherd/health-costs.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/central-asian-shepherd/health-costs,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,central-asian-shepherd,comparison,commercial/dogs/central-asian-shepherd/vs-cavapoo.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/central-asian-shepherd/vs-cavapoo,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,5,true,true,true,true,4,true,3,11,true,PASS,
dogs,central-asian-shepherd,comparison,commercial/dogs/central-asian-shepherd/vs-cesky-terrier.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/central-asian-shepherd/vs-cesky-terrier,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2.CAO_in_Hungary.jpg/800px-2.CAO_in_Hungary.jpg,true,5,true,true,true,true,4,true,3,11,true,PASS,
dogs,cesky-terrier,best-enrichment,commercial/dogs/cesky-terrier/best-enrichment.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/cesky-terrier/best-enrichment,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,cesky-terrier,best-food,commercial/dogs/cesky-terrier/best-food.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/cesky-terrier/best-food,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,cesky-terrier,best-habitat-size,commercial/dogs/cesky-terrier/best-habitat-size.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/cesky-terrier/best-habitat-size,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,cesky-terrier,best-insurance,commercial/dogs/cesky-terrier/best-insurance.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/cesky-terrier/best-insurance,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,cesky-terrier,cost-to-own,commercial/dogs/cesky-terrier/cost-to-own.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/cesky-terrier/cost-to-own,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,cesky-terrier,first-time-owners,commercial/dogs/cesky-terrier/first-time-owners.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/cesky-terrier/first-time-owners,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,cesky-terrier,health-costs,commercial/dogs/cesky-terrier/health-costs.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/cesky-terrier/health-costs,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,cesky-terrier,comparison,commercial/dogs/cesky-terrier/vs-central-asian-shepherd.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/cesky-terrier/vs-central-asian-shepherd,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,5,true,true,true,true,4,true,3,11,true,PASS,
dogs,cesky-terrier,comparison,commercial/dogs/cesky-terrier/vs-chesapeake-bay-retriever.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/cesky-terrier/vs-chesapeake-bay-retriever,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Terier_czeski_suka_2009_pl2.jpg/800px-Terier_czeski_suka_2009_pl2.jpg,true,5,true,true,true,true,4,true,3,11,true,PASS,
dogs,chesapeake-bay-retriever,best-enrichment,commercial/dogs/chesapeake-bay-retriever/best-enrichment.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chesapeake-bay-retriever/best-enrichment,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chesapeake-bay-retriever,best-food,commercial/dogs/chesapeake-bay-retriever/best-food.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chesapeake-bay-retriever/best-food,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chesapeake-bay-retriever,best-habitat-size,commercial/dogs/chesapeake-bay-retriever/best-habitat-size.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chesapeake-bay-retriever/best-habitat-size,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chesapeake-bay-retriever,best-insurance,commercial/dogs/chesapeake-bay-retriever/best-insurance.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chesapeake-bay-retriever/best-insurance,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chesapeake-bay-retriever,cost-to-own,commercial/dogs/chesapeake-bay-retriever/cost-to-own.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chesapeake-bay-retriever/cost-to-own,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chesapeake-bay-retriever,first-time-owners,commercial/dogs/chesapeake-bay-retriever/first-time-owners.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chesapeake-bay-retriever/first-time-owners,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chesapeake-bay-retriever,health-costs,commercial/dogs/chesapeake-bay-retriever/health-costs.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chesapeake-bay-retriever/health-costs,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chesapeake-bay-retriever,comparison,commercial/dogs/chesapeake-bay-retriever/vs-cesky-terrier.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chesapeake-bay-retriever/vs-cesky-terrier,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,5,true,true,true,true,4,true,3,11,true,PASS,
dogs,chesapeake-bay-retriever,comparison,commercial/dogs/chesapeake-bay-retriever/vs-chi-poo.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chesapeake-bay-retriever/vs-chi-poo,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/CH_Chesapeake.jpg/800px-CH_Chesapeake.jpg,true,5,true,true,true,true,4,true,3,11,true,PASS,
dogs,chi-poo,best-enrichment,commercial/dogs/chi-poo/best-enrichment.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chi-poo/best-enrichment,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chi-poo,best-food,commercial/dogs/chi-poo/best-food.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chi-poo/best-food,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chi-poo,best-habitat-size,commercial/dogs/chi-poo/best-habitat-size.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chi-poo/best-habitat-size,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chi-poo,best-insurance,commercial/dogs/chi-poo/best-insurance.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chi-poo/best-insurance,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chi-poo,cost-to-own,commercial/dogs/chi-poo/cost-to-own.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chi-poo/cost-to-own,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chi-poo,first-time-owners,commercial/dogs/chi-poo/first-time-owners.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chi-poo/first-time-owners,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chi-poo,health-costs,commercial/dogs/chi-poo/health-costs.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chi-poo/health-costs,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chi-poo,comparison,commercial/dogs/chi-poo/vs-chesapeake-bay-retriever.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chi-poo/vs-chesapeake-bay-retriever,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,5,true,true,true,true,4,true,3,11,true,PASS,
dogs,chi-poo,comparison,commercial/dogs/chi-poo/vs-chihuahua.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chi-poo/vs-chihuahua,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Thechi_poo.JPG/800px-Thechi_poo.JPG,true,5,true,true,true,true,4,true,3,11,true,PASS,
dogs,chihuahua,best-enrichment,commercial/dogs/chihuahua/best-enrichment.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chihuahua/best-enrichment,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chihuahua,best-food,commercial/dogs/chihuahua/best-food.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chihuahua/best-food,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chihuahua,best-habitat-size,commercial/dogs/chihuahua/best-habitat-size.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chihuahua/best-habitat-size,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chihuahua,best-insurance,commercial/dogs/chihuahua/best-insurance.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chihuahua/best-insurance,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chihuahua,cost-to-own,commercial/dogs/chihuahua/cost-to-own.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chihuahua/cost-to-own,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chihuahua,first-time-owners,commercial/dogs/chihuahua/first-time-owners.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chihuahua/first-time-owners,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chihuahua,health-costs,commercial/dogs/chihuahua/health-costs.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chihuahua/health-costs,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chihuahua,comparison,commercial/dogs/chihuahua/vs-chi-poo.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chihuahua/vs-chi-poo,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,5,true,true,true,true,4,true,3,11,true,PASS,
dogs,chihuahua,comparison,commercial/dogs/chihuahua/vs-chinese-crested.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chihuahua/vs-chinese-crested,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Chihuahua1_bvdb.jpg/800px-Chihuahua1_bvdb.jpg,true,5,true,true,true,true,4,true,3,11,true,PASS,
dogs,chinese-crested,best-enrichment,commercial/dogs/chinese-crested/best-enrichment.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chinese-crested/best-enrichment,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chinese-crested,best-food,commercial/dogs/chinese-crested/best-food.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chinese-crested/best-food,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chinese-crested,best-habitat-size,commercial/dogs/chinese-crested/best-habitat-size.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chinese-crested/best-habitat-size,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chinese-crested,best-insurance,commercial/dogs/chinese-crested/best-insurance.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chinese-crested/best-insurance,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chinese-crested,cost-to-own,commercial/dogs/chinese-crested/cost-to-own.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chinese-crested/cost-to-own,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chinese-crested,first-time-owners,commercial/dogs/chinese-crested/first-time-owners.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chinese-crested/first-time-owners,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chinese-crested,health-costs,commercial/dogs/chinese-crested/health-costs.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chinese-crested/health-costs,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,5,true,true,true,true,5,true,2,8,true,PASS,
dogs,chinese-crested,comparison,commercial/dogs/chinese-crested/vs-chihuahua.html,200 (file exists),301 (redirect rule),301 single-hop,https://petcarehelperai.com/commercial/dogs/chinese-crested/vs-chihuahua,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IndyStands.jpg/800px-IndyStands.jpg,true,5,true,true,true,true,4,true,3,11,true,PASS,
